1.60E+12,7.07E+12,-3.4390378,4.9158964,7.6460433,0.017104212,0.010995565,0.010995565,0
1.60E+12,7.07E+12,-3.4719563,4.920356,7.653966,0.029321507,0.006108647,0.030543236,0
1.60E+12,7.07E+12,-3.4999058,4.8746037,7.647379,0.024434589,-0.006108647,0.05009091,0
1.60E+12,7.07E+12,-3.5360367,4.811214,7.587196,0.010995565,-0.010995565,0.06719512,0
1.60E+12,7.07E+12,-3.53925,4.6783485,7.4714537,-0.003665188,-0.015882483,0.08552106,0
1.60E+12,7.07E+12,-3.6156583,4.641305,7.4334164,0.007330377,-0.035430156,0.10140354,0
1.60E+12,7.07E+12,-3.5785491,4.6515937,7.329651,0.07086031,-0.047647446,0.10751219,0
1.60E+12,7.07E+12,-3.6279469,4.7066474,7.289504,0.053756095,-0.053756095,0.1282816,0
1.60E+12,7.07E+12,-3.59179,4.746244,7.3701954,-0.004886918,-0.04276053,0.13439023,0
1.60E+12,7.07E+12,-3.5626216,4.8065805,7.480094,-0.018325942,-0.036651883,0.12950332,0
1.60E+12,7.07E+12,-3.5488348,4.856029,7.5537972,0.009773836,-0.026878048,0.11972949,0
1.60E+12,7.07E+12,-3.6142514,4.788987,7.624009,-0.003665188,-0.02321286,0.12705986,0
1.60E+12,7.07E+12,-3.599887,4.80814,7.4229045,-0.031764966,-0.02199113,0.12705986,0
1.60E+12,7.07E+12,-3.599887,4.80814,7.4229045,-0.006108647,-0.024434589,0.12583813,0
1.60E+12,7.07E+12,-3.657345,4.9230566,7.480363,0.017104212,-0.039095342,0.12950332,0
1.60E+12,7.07E+12,-3.7148037,4.903904,7.403752,0.009773836,-0.04276053,0.13072506,0
1.60E+12,7.07E+12,-3.7578974,4.7841988,7.4468455,-0.001221729,-0.03787361,0.13194677,0
1.60E+12,7.07E+12,-3.7100155,4.879963,7.4229045,0.006108647,-0.034208424,0.13439023,0
1.60E+12,7.07E+12,-3.6860745,4.856022,7.437269,0.009773836,-0.04398226,0.13561197,0
1.60E+12,7.07E+12,-3.700439,4.7841988,7.3893876,0.026878048,-0.039095342,0.12583813,0
1.60E+12,7.07E+12,-3.7195916,4.7698345,7.4181166,0.0415388,-0.007330377,0.12705986,0
1.60E+12,7.07E+12,-3.7100155,4.7937756,7.489939,0.013439024,0.001221729,0.12583813,0
1.60E+12,7.07E+12,-3.681286,4.731529,7.307988,0.057421282,-0.004886918,0.10262527,0
1.60E+12,7.07E+12,-3.7052271,4.8272934,7.3750224,0.10506873,0.001221729,0.079412416,0
1.60E+12,7.07E+12,-3.700439,4.7554703,7.240953,0.14049889,0.035430156,0.034208424,0
1.60E+12,7.07E+12,-3.6334043,4.659706,7.3462934,0.24312416,0.07330377,-0.02199113,0
1.60E+12,7.07E+12,-3.599887,5.009245,7.4420576,0.38484478,0.11362084,-0.06963858,0
1.60E+12,7.07E+12,-3.5855222,4.812928,7.3271403,0.4105011,0.14660753,-0.17226385,0
1.60E+12,7.07E+12,-3.599887,4.6884346,7.3941755,0.35552326,0.21502438,-0.2895499,0
1.60E+12,7.07E+12,-3.53764,4.9230566,7.3654466,0.38850996,0.30909756,-0.37507093,0
1.60E+12,7.07E+12,-3.5663695,4.856022,7.3462934,0.55466515,0.34330598,-0.5155698,0
1.60E+12,7.07E+12,-3.6142514,4.741105,7.336717,0.7220421,0.39217514,-0.67439467,0
1.60E+12,7.07E+12,-3.647769,4.80814,7.4181166,0.7391463,0.5522217,-0.817337,0
1.60E+12,7.07E+12,-3.6381924,4.812928,7.451634,0.6585122,0.6976075,-0.9859357,0
1.60E+12,7.07E+12,-3.5950987,4.856022,7.485151,0.57421285,0.76724607,-1.1581995,0
1.60E+12,7.07E+12,-3.5903103,4.8272934,7.4229045,0.54000443,0.84421504,-1.2718203,0
