1.60E+12,2.13E+12,-2.7858932,-3.5424762,7.164342,0.009773836,-0.032986693,0,0
1.60E+12,2.13E+12,-3.6190398,-8.177451,4.104684,0.08918625,-0.025656318,0.035430156,0
1.60E+12,2.13E+12,-3.9111197,-10.6194315,5.957716,-0.13927716,-0.19669844,-0.009773836,0
1.60E+12,2.13E+12,-2.972633,-3.5424762,8.002277,-0.266337,-0.18936807,-0.003665188,0
1.60E+12,2.13E+12,-2.9917858,-3.5233235,6.359925,0.040317073,0.08674279,0.036651883,0
1.60E+12,2.13E+12,-2.9917858,-3.5233235,6.359925,0.08429933,-0.07330377,-0.014660753,0
1.60E+12,2.13E+12,-4.1218004,-10.973759,4.6553264,-0.10506873,-0.07574722,0.007330377,0
1.60E+12,2.13E+12,-3.7722619,-6.5063705,5.493261,0.1576031,0.053756095,-0.001221729,0
1.60E+12,2.13E+12,-3.307807,-7.6794786,6.383866,-0.1368337,-0.14416407,-0.024434589,0
1.60E+12,2.13E+12,-3.3987827,-7.5501976,5.9912333,0.02199113,0.08063415,0.012217294,0
1.60E+12,2.13E+12,-3.4897585,-7.4879513,6.019963,0.058643013,-0.079412416,-0.017104212,0
1.60E+12,2.13E+12,-3.5711577,-7.4927387,5.857164,0.16737694,-0.031764966,0.0207694,0
1.60E+12,2.13E+12,-3.7531092,-6.0706444,6.0486917,0.0415388,0.004886918,0.006108647,0
1.60E+12,2.13E+12,-3.8057795,-9.848532,5.703942,-0.004886918,-0.024434589,0.004886918,0
1.60E+12,2.13E+12,-3.528064,-8.694577,6.8339562,0.04398226,-0.039095342,0.008552106,0
1.60E+12,2.13E+12,-2.9774213,-3.2312436,7.3271403,0.028099777,-0.036651883,0.010995565,0
1.60E+12,2.13E+12,-4.06913,-10.408751,3.941885,0.04398226,0.029321507,0.04276053,0
1.60E+12,2.13E+12,-3.2886539,-6.314842,7.767655,-0.057421282,-0.17348558,-0.009773836,0
1.60E+12,2.13E+12,-3.240772,-5.6492834,4.9426184,-0.20402882,-0.23090686,-0.02199113,0
1.60E+12,2.13E+12,-3.8823905,-10.758289,5.8188586,-0.052534364,0.018325942,0.025656318,0
1.60E+12,2.13E+12,-2.852928,-3.4227712,7.3415055,0.1661552,0.013439024,0.006108647,0
1.60E+12,2.13E+12,-4.035613,-10.844477,4.028073,-0.103847004,-0.11728603,0.004886918,0
1.60E+12,2.13E+12,-3.6956506,-6.3531485,6.1061506,0.14660753,0.10873392,0.02199113,0
1.60E+12,2.13E+12,-3.3461125,-7.918889,6.2737374,-0.010995565,-0.11239911,-0.019547671,0
1.60E+12,2.13E+12,-3.4275117,-7.3251524,6.072633,-0.09529489,0.009773836,0.014660753,0
1.60E+12,2.13E+12,-3.4370883,-7.262905,6.0486917,0.1612683,0.025656318,0.001221729,0
1.60E+12,2.13E+12,-3.4418764,-7.2246,5.9672923,0.02321286,0.09040798,0.02199113,0
